Git Repo	Before Hash	After Hash	Extracted From Method Name	Extracted To Method Name	FQ Class Name
https://github.com/apache/camel.git	65f9a3ab349c4b1b0545da33b3ccbee523f93880	ab1d1dd78fe53edb50c4ede447e4ac5a55ee2ac9			
			public createExchange(message Message, endpoint Endpoint) : Exchange	public createExchange(message Message, endpoint Endpoint, keyFormatStrategy KeyFormatStrategy) : Exchange	org.apache.camel.component.sjms.jms.JmsMessageHelper
					
https://github.com/xetorthio/jedis.git		d4b4aecbc69bbd04ba87c4e32a52cff3d129906a			
			public getNumActive() : int	private poolInactive() : boolean	redis.clients.util.Pool
					
https://github.com/neo4j/neo4j.git	4f1a76b776d4a218bcdbc4a78c2d0a0d1736ed72	dc199688d69416da58b370ca2aa728e935fc8e0d			
			private getIndexUpdatesForPrefix(descriptor IndexDescriptor, prefix String) : ReadableDiffSets&lt;Long&gt;	private getSortedIndexUpdates(descriptor IndexDescriptor) : TreeMap&lt;DefinedProperty,DiffSets&lt;Long&gt;&gt;	org.neo4j.kernel.impl.api.state.TxState
					
https://github.com/apache/camel.git	7aa3b59dd7718a47c0f5e4417419b28772ba067b	14a7dd79148f9306dcd2f748b56fd6550e9406ab			
			public prepareDataFormat(log Log, project MavenProject, projectHelper MavenProjectHelper, dataFormatOutDir File, schemaOutDir File, buildContext BuildContext) : void	private readClassFromCamelResource(file File, buffer StringBuilder, buildContext BuildContext) : String	org.apache.camel.maven.packaging.PackageDataFormatMojo
			public prepareLanguage(log Log, project MavenProject, projectHelper MavenProjectHelper, languageOutDir File, schemaOutDir File, buildContext BuildContext) : void	private readClassFromCamelResource(file File, buffer StringBuilder, buildContext BuildContext) : String	org.apache.camel.maven.packaging.PackageLanguageMojo
					
https://github.com/siacs/Conversations.git	504ef0b72ebd951e3f3f493435fb96713a2b4efe	e6cb12dfe414497b4317820497985c110cb81864			
			public getItemViewType(position int) : int	public getItemViewType(message Message) : int	eu.siacs.conversations.ui.adapter.MessageAdapter
					
https://github.com/JetBrains/intellij-community.git	14be56ee7c927173bceca3fc637b5bcbf7e63148	1b70adbfd49e00194c4c1170ef65e8114d7a2e46			
			private calcInherentNullability() : Nullness	private getFieldInitializerNullness(expression PsiExpression) : Nullness	com.intellij.codeInspection.dataFlow.value.DfaVariableValue
					
https://github.com/spotify/helios.git		3ffd70929c08be5cf14f156189e8050969caa87e			
			private rollingUpdateAwaitRunning(deploymentGroup DeploymentGroup, host String) : RollingUpdateTaskResult	private isRolloutTimedOut(deploymentGroup DeploymentGroup, client ZooKeeperClient) : boolean	com.spotify.helios.master.ZooKeeperMasterModel
					
https://github.com/apache/cassandra.git		b70f7ea0ce27b5defa0a7773d448732364e7aee0			
			public getSnapshotDetails() : Map&lt;String,Pair&lt;Long,Long&gt;&gt;	private listSnapshots() : List&lt;File&gt;	org.apache.cassandra.db.Directories
					
https://github.com/apache/hive.git	1a1c0d817da036025f1c3b953af7b52403c048ba	c53c6f45988db869d56abe3b1d831ff775f4fa73			
			package deserializeStatsForOneColumn(partitionColumnStats ColumnStatistics, bytes byte[]) : ColumnStatisticsObj	private statsForOneColumnFromProtoBuf(partitionColumnStats ColumnStatistics, proto ColumnStats) : ColumnStatisticsObj	org.apache.hadoop.hive.metastore.hbase.HBaseUtils
			package serializeStatsForOneColumn(partitionColumnStats ColumnStatistics, colStats ColumnStatisticsObj) : byte[]	private protoBufStatsForOneColumn(partitionColumnStats ColumnStatistics, colStats ColumnStatisticsObj) : ColumnStats	org.apache.hadoop.hive.metastore.hbase.HBaseUtils
					
https://github.com/JetBrains/intellij-community.git	a6c2ac64c7ca8de7b7fc6d277336c2b497835a08	6ff3fe00d7ffe04dbe0904b8bad98285b6988d6d			
			public customize(workspaceMap MavenWorkspaceMap, failOnUnresolvedDependency boolean, console MavenServerConsole, indicator MavenServerProgressIndicator, alwaysUpdateSnapshots boolean) : void	public customizeComponents() : void	org.jetbrains.idea.maven.server.Maven32ServerEmbedderImpl
			public customize(workspaceMap MavenWorkspaceMap, failOnUnresolvedDependency boolean, console MavenServerConsole, indicator MavenServerProgressIndicator, alwaysUpdateSnapshots boolean) : void	public customizeComponents() : void	org.jetbrains.idea.maven.server.Maven30ServerEmbedderImpl
					
https://github.com/apache/cassandra.git		2b0a8f6bdac621badabcb9921c077260f2470c26			
			public deleteRow(metadata CFMetaData, timestamp long, key Object, clusteringValues Object[]) : Mutation	public deleteRowAt(metadata CFMetaData, timestamp long, localDeletionTime int, key Object, clusteringValues Object[]) : Mutation	org.apache.cassandra.db.RowUpdateBuilder
					
https://github.com/dropwizard/metrics.git		4c6ab3d77cc67c7a91155d884077520dcf1509c6			
			public report(gauges SortedMap&lt;String,Gauge&gt;, counters SortedMap&lt;String,Counter&gt;, histograms SortedMap&lt;String,Histogram&gt;, meters SortedMap&lt;String,Meter&gt;, timers SortedMap&lt;String,Timer&gt;) : void	private closeGraphiteConnection() : void	com.codahale.metrics.graphite.GraphiteReporter
					
https://github.com/gradle/gradle.git	fcff580db0a256ac867ddb86f6c55cea842dae32	681dc6346ce3cf5be5c5985faad120a18949cee0			
			public select(targetPlatform NativePlatformInternal) : PlatformToolProvider	private createPlatformToolProvider(targetPlatform NativePlatformInternal) : PlatformToolProvider	org.gradle.nativeplatform.toolchain.internal.gcc.AbstractGccCompatibleToolChain
					
https://github.com/JetBrains/intellij-community.git	872f822b32471134a1a49fd637ffab12603a08cf	9fbf6b852bd9766060307aff960fb597d55e24d3			
			public close() : void	public clear() : void	com.intellij.util.io.CachingEnumerator
					
https://github.com/apache/cassandra.git		5790b4a44ba85e7e8ece64613d9e6a1b737a6cde			
			protected compose(protocolVersion int, argIndex int, value ByteBuffer) : Object	protected compose(argDataTypes DataType[], protocolVersion int, argIndex int, value ByteBuffer) : Object	org.apache.cassandra.cql3.functions.UDFunction
			protected decompose(protocolVersion int, value Object) : ByteBuffer	protected decompose(dataType DataType, protocolVersion int, value Object) : ByteBuffer	org.apache.cassandra.cql3.functions.UDFunction
					
https://github.com/facebook/buck.git	12ad69599ff382b0ce37bd4df6e976727d24468c	a1525ac9a0bb8f727167a8be94c81a3415128ef4			
			private getAllPaths(workingDir Optional&lt;Path&gt;) : ImmutableBiMap&lt;Path,Path&gt;	private getAllPathsWork(workingDir Path) : ImmutableBiMap&lt;Path,Path&gt;	com.facebook.buck.cxx.DebugPathSanitizer
					
https://github.com/facebook/buck.git	9a858bacb49fd8ff2ad5efeb0360d9f38832fcab	db024f5ec3e9611ddf8103bdc4c3817c704f7b27			
			public runWithoutHelp(params CommandRunnerParams) : int	public getTargetsAndDependencies(params CommandRunnerParams, argumentsFormattedAsBuildTargets List&lt;String&gt;, showTransitive boolean, showTests boolean, enableProfiling boolean) : Multimap&lt;BuildTarget,BuildTarget&gt;	com.facebook.buck.cli.AuditDependenciesCommand
					
https://github.com/JetBrains/intellij-plugins.git	f00ae0b3227b20f33abe87c19cc049c351551b49	0df7cb00757fe0d4fac8d8b0d5fc46af95feb238			
			private getElementForNavigationTarget(project Project, target PluginNavigationTarget) : PsiElement	public findPsiFile(project Project, path String) : PsiFile	com.jetbrains.lang.dart.resolve.DartResolver
					
https://github.com/JetBrains/intellij-community.git	4981a2997c533f21927d49cb58403ee36296eff4	7dd55014f9840ce03867bb175cf37a4c151dc806			
			public wrapConfigurable(ep ConfigurableEP&lt;T&gt;) : T	private createConfigurable(ep ConfigurableEP&lt;T&gt;, log boolean) : T	com.intellij.openapi.options.ex.ConfigurableWrapper
					
https://github.com/google/guava.git	26342f6fe1f8b629a2ce1bdb3ef872f84a7e960a	31fc19200207ccadc45328037d8a2a62b617c029			
			public tryParse(string String) : Long	public tryParse(string String, radix int) : Long	com.google.common.primitives.Longs
					
https://github.com/apache/hive.git		92e98858e742bbb669ccbf790a71a618c581df21			
			public use(ctx Use_stmtContext) : Integer	public use(ctx ParserRuleContext, sql String) : Integer	org.apache.hive.hplsql.Stmt
					
https://github.com/apache/cassandra.git	704ca66f995f328107c5dccf978554616e062aae	573a1d115b86abbe3fb53ff930464d7d8fd95600			
			public incrementDroppedMessages(verb Verb) : void	public incrementDroppedMessages(verb Verb, isCrossNodeTimeout boolean) : void	org.apache.cassandra.net.MessagingService
			private logDroppedMessages() : void	package getDroppedMessagesLogs() : List&lt;String&gt;	org.apache.cassandra.net.MessagingService
					
https://github.com/checkstyle/checkstyle.git	eb6de977b5ae1d23f975ea4739f4c67d5f70b786	2f7481ee4e20ae785298c31ec2f979752dd7eb03			
			public visitToken(ast DetailAST) : void	private checkInterfaceModifiers(ast DetailAST) : void	com.puppycrawl.tools.checkstyle.checks.modifier.RedundantModifierCheck
					
https://github.com/neo4j/neo4j.git	5d73d6f87a7e5df53447a26c515ca5632466d374	021d17c8234904dcb1d54596662352395927fe7b			
			private deleteNode1(node long, prop1 DefinedProperty, prop2 DefinedProperty, prop3 DefinedProperty) : void	private assertHasRelationships(node long) : void	private deleteNode2(node long, prop1 DefinedProperty, prop2 DefinedProperty, prop3 DefinedProperty) : void
					
https://github.com/skylot/jadx.git	f549a0691e6c7e74d23e376b80075128f4b0c32a	2d8d4164830631d3125575f055b417c5addaa22f			
			public getDefinitionPosition(line int, offset int) : CodePosition	public getJavaNodeAtPosition(line int, offset int) : JavaNode	jadx.api.JavaClass
			public getDefinitionPosition(line int, offset int) : CodePosition	public getDefinitionPosition(javaNode JavaNode) : CodePosition	jadx.api.JavaClass
					
https://github.com/wildfly/wildfly.git	3d00d06eec1d1a63686113850f62b1e783bb12e9	d7675fb0b19d3d22978e79954f441eeefd74a3b2			
			protected handleDeploymentDescriptor(deploymentUnit DeploymentUnit, deploymentReflectionIndex DeploymentReflectionIndex, componentClass Class&lt;?&gt;, componentDescription EJBComponentDescription) : void	private handleExcludeMethods(componentDescription EJBComponentDescription, excludeList ExcludeListMetaData) : void	org.jboss.as.ejb3.deployment.processors.merging.MethodPermissionsMergingProcessor
			protected handleDeploymentDescriptor(deploymentUnit DeploymentUnit, deploymentReflectionIndex DeploymentReflectionIndex, componentClass Class&lt;?&gt;, componentDescription EJBComponentDescription) : void	private handleMethodPermissions(componentDescription EJBComponentDescription, methodPermissions MethodPermissionsMetaData) : void	org.jboss.as.ejb3.deployment.processors.merging.MethodPermissionsMergingProcessor
					
https://github.com/openhab/openhab.git	f87ea5d153991f17a7785b5ca24037530bdc7062	f25fa3ae35e4a60a2b7f79a88f14d46ce6cebf55			
			public parameters() : Collection&lt;Object[]	private initTimeMap() : Map&lt;String,Integer&gt;	org.openhab.core.library.types.DateTimeTypeTest
					
https://github.com/selendroid/selendroid.git	065bb47b6cbbfcc3f267ae3c1997db8c58c276e3	e4a309c160285708f917ea23238573da3b677f7f			
			public takeScreenshot() : byte[]	protected toByteArray(image BufferedImage) : byte[]	io.selendroid.standalone.android.impl.AbstractDevice
					
https://github.com/jOOQ/jOOQ.git	d8c44c7f579fbc393cb88acf7ea18a6ac52d66ed	227254cf769f3e821ed1b2ef2d88c4ec6b20adea			
			public formatCSV(stream OutputStream) : void	public formatCSV(stream OutputStream, header boolean) : void	org.jooq.impl.ResultImpl
			public formatCSV(writer Writer) : void	public formatCSV(writer Writer, header boolean) : void	org.jooq.impl.ResultImpl
			public formatCSV() : String	public formatCSV(header boolean) : String	org.jooq.impl.ResultImpl
			public formatCSV(delimiter char, nullString String) : String	public formatCSV(header boolean, delimiter char, nullString String) : String	org.jooq.impl.ResultImpl
			public formatCSV(delimiter char) : String	public formatCSV(header boolean, delimiter char) : String	org.jooq.impl.ResultImpl
			public formatCSV(writer Writer, delimiter char) : void	public formatCSV(writer Writer, header boolean, delimiter char) : void	org.jooq.impl.ResultImpl
			public formatCSV(stream OutputStream, delimiter char, nullString String) : void	public formatCSV(stream OutputStream, header boolean, delimiter char, nullString String) : void	org.jooq.impl.ResultImpl
			public formatCSV(writer Writer, delimiter char, nullString String) : void	public formatCSV(writer Writer, header boolean, delimiter char, nullString String) : void	org.jooq.impl.ResultImpl
					
https://github.com/eclipse/vert.x.git	5368c547476e1be6612a87ec84f21ed680c7d353	0ef66582ffaba9a8df1cad846880df2074d34505			
			public TCPSSLOptions()	private init() : void	io.vertx.core.net.TCPSSLOptions
			public NetClientOptions()	private init() : void	io.vertx.core.net.NetClientOptions
			public HttpClientOptions()	private init() : void	io.vertx.core.http.HttpClientOptions
			public NetServerOptions()	private init() : void	io.vertx.core.net.NetServerOptions
			public HttpServerOptions()	private init() : void	io.vertx.core.http.HttpServerOptions
			public ClientOptionsBase()	private init() : void	io.vertx.core.net.ClientOptionsBase
					
https://github.com/apache/hive.git		4ccc0c37aabbd90ecaa36fcc491e2270e7e9bea6			
			package setTableInfo(thatTableInfo HCatTableInfo) : void	private restoreLocalInfoFromTableInfo() : void	private writeObject(oos ObjectOutputStream) : void
			private writeObject(oos ObjectOutputStream) : void	private dedupWithTableInfo() : void	org.apache.hive.hcatalog.mapreduce.PartInfo
					
https://github.com/VoltDB/voltdb.git		c1359c843bd03a694f846c8140e24ed646bbb913			
			public testBasicCreateIndex() : void	private createSchema(config Configuration, ddl String, sitesPerHost int, hostCount int, replication int) : void	public testCreateDropIndexonView() : void
					
https://github.com/google/closure-compiler.git	fda7ab0b014acca69c4b921ae31fe32c2d3f89a2	545a7d027b4c55c116dc52d9cd8121fbb09777f0			
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.NoResolvedType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.UnionType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.RecordType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.TemplatizedType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.PrototypeObjectType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.FunctionType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.ProxyObjectType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.EnumElementType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.NoType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.NoObjectType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.UnknownType
			package isSubtype(typeA ObjectType, typeB RecordType) : boolean	package isSubtype(typeA ObjectType, typeB RecordType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.RecordType
			public isSubtype(that JSType) : boolean	protected isSubtype(that JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.EnumType
			public isSubtype(other JSType) : boolean	protected isSubtype(other JSType, implicitImplCache ImplCache) : boolean	com.google.javascript.rhino.jstype.ArrowType
					
https://github.com/hazelcast/hazelcast.git		204bf49cba03fe5d581a35ff82dd22587a681f46			
			private testWaitNotifyService_whenNodeSplitFromCluster(action SplitAction) : void	private createConfig() : Config	private testWaitingInvocations_whenNodeSplitFromCluster(splitAction SplitAction) : void
					
https://github.com/hazelcast/hazelcast.git		e84e96ff5c2bdc48cea7f75fd794506159c4e1f7			
			public generateCodec(methodElement ExecutableElement, lang Lang) : void	private createCodecModel(methodElement ExecutableElement, lang Lang) : CodecModel	com.hazelcast.client.protocol.generator.CodecCodeGenerator
					
https://github.com/bitcoinj/bitcoinj.git	16a5e1d64b604930d25490504bcc2a60218816c2	12602650ce99f34cb530fc24266c23e39733b0bb			
			private makeMessage(command String, length int, payloadBytes byte[], hash byte[], checksum byte[]) : Message	public makeInventoryMessage(payloadBytes byte[], length int) : InventoryMessage	org.bitcoinj.core.BitcoinSerializer
			private makeMessage(command String, length int, payloadBytes byte[], hash byte[], checksum byte[]) : Message	public makeAddressMessage(payloadBytes byte[], length int) : AddressMessage	org.bitcoinj.core.BitcoinSerializer
			protected parseTransactions() : void	protected parseTransactions(transactionsOffset int) : void	org.bitcoinj.core.Block
			private makeMessage(command String, length int, payloadBytes byte[], hash byte[], checksum byte[]) : Message	public makeTransaction(payloadBytes byte[], offset int, length int, hash byte[]) : Transaction	org.bitcoinj.core.BitcoinSerializer
			private makeMessage(command String, length int, payloadBytes byte[], hash byte[], checksum byte[]) : Message	public makeBlock(payloadBytes byte[], length int) : Block	org.bitcoinj.core.BitcoinSerializer
					
https://github.com/alibaba/druid.git	29d0889d86932436934343677840c6f7fd7f053a	87f3f8144b7a6cb57b6e21cd3753d09ecde0d88f			
			public visit(x SQLJoinTableSource) : boolean	protected printJoinType(joinType JoinType) : void	com.alibaba.druid.sql.visitor.SQLASTOutputVisitor
					
https://github.com/eclipse/jetty.project.git		837d1a74bb7d694220644a2539c4440ce55462cf			
			public testTransparentProxyWithQuery() : void	private testTransparentProxyWithQuery(proxyToContext String, prefix String, target String) : void	org.eclipse.jetty.proxy.ProxyServletTest
					
https://github.com/clojure/clojure.git	838302612551ef6a50a8adbdb9708cb1362b0898	309c03055b06525c275b278542c881019424760e			
			public InvokeExpr(source String, line int, column int, tag Symbol, fexpr Expr, args IPersistentVector, tailPosition boolean)	package sigTag(argcount int, v Var) : Object	clojure.lang.Compiler.InvokeExpr
					
https://github.com/osmandapp/Osmand.git	5a495b1913afd966b2d41b0c3d8b562e8997f3ed	e95aa8ab32a0334b9c941799060fd601297d05e4			
			public onListItemClick(l ListView, v View, position int, id long) : void	public showItemPopupOptionsMenu(point FavouritePoint, activity Activity, view View) : void	net.osmand.plus.activities.FavoritesListFragment
			public onChildClick(parent ExpandableListView, v View, groupPosition int, childPosition int, id long) : boolean	public showItemPopupOptionsMenu(point FavouritePoint, view View) : void	net.osmand.plus.activities.FavoritesTreeFragment
					
https://github.com/facebook/buck.git		ecd0ad5ab99b8d14f28881cf4f49ec01f2221776			
			public createPreprocessBuildRule(resolver BuildRuleResolver, name String, source CxxSource, pic PicType) : CxxPreprocessAndCompile	private computeRuleFlags(source CxxSource) : ImmutableList&lt;String&gt;	com.facebook.buck.cxx.CxxSourceRuleFactory
			public createPreprocessAndCompileBuildRule(resolver BuildRuleResolver, name String, source CxxSource, pic PicType, strategy CxxPreprocessMode) : CxxPreprocessAndCompile	private computePlatformCompilerFlags(pic PicType, source CxxSource) : ImmutableList&lt;String&gt;	com.facebook.buck.cxx.CxxSourceRuleFactory
			public createPreprocessBuildRule(resolver BuildRuleResolver, name String, source CxxSource, pic PicType) : CxxPreprocessAndCompile	private computePlatformFlags(pic PicType, source CxxSource) : ImmutableList&lt;String&gt;	com.facebook.buck.cxx.CxxSourceRuleFactory
			public createPreprocessAndCompileBuildRule(resolver BuildRuleResolver, name String, source CxxSource, pic PicType, strategy CxxPreprocessMode) : CxxPreprocessAndCompile	private computeRuleCompilerFlags(source CxxSource) : ImmutableList&lt;String&gt;	com.facebook.buck.cxx.CxxSourceRuleFactory
					
https://github.com/ReactiveX/RxJava.git	3494c00d0cf789533c6cb023c3464384dd2f23d7	8ad226067434cd39ce493b336bd0659778625959			
			private blockForSingle(observable Observable&lt;? extends T&gt;) : T	private awaitForComplete(latch CountDownLatch, subscription Subscription) : void	public forEach(onNext Action1&lt;? super T&gt;) : void
					
https://github.com/apache/cassandra.git		3bdcaa336a6e6a9727c333b433bb9f5d3afc0fb1			
			public truncateBlocking() : void	public dumpMemtable() : void	org.apache.cassandra.db.ColumnFamilyStore
					
https://github.com/netty/netty.git		9d347ffb91f34933edb7b1124f6b70c3fc52e220			
			public append(c char) : AppendableCharSequence	private expand() : void	io.netty.util.internal.AppendableCharSequence
					
https://github.com/restlet/restlet-framework-java.git		7ffe37983e2f09637b0c84d526a2f824de652de4			
			private fillRepresentations(swagger Swagger, contract Contract) : void	private fillRepresentation(model Model, name String, contract Contract) : void	org.restlet.ext.apispark.internal.conversion.swagger.v2_0.Swagger2Reader
					
https://github.com/VoltDB/voltdb.git		deb8e5ca64fcf633edbd89523af472da813b6772			
			private fillTable(client Client, tbl String) : void	private getNormalValue(r Random, magnitude double, min long, max long) : long	org.voltdb.regressionsuites.TestApproxCountDistinctSuite
					
https://github.com/brettwooldridge/HikariCP.git	22e7af1613bd5beb8d522f42e8cb109d7e4ee813	e19c6874431dc2c3046436c2ac249a0ab2ef3457			
			public close() : void	private closeOpenStatements() : void	com.zaxxer.hikari.proxy.ConnectionProxy
					
https://github.com/jOOQ/jOOQ.git	a2fdbe0714bbd55ea03b556ff682f407d3416658	58a4e74d28073e7c6f15d1f225ac1c2fd9aa4357			
			public from(from Object) : U	private millis(temporal Temporal) : long	org.jooq.tools.Convert.ConvertAll
					
https://github.com/facebook/buck.git		6c93f15f502f39dff99ecb01b56dcad7dddb0f0d			
			public addIntResourceIfNotPresent(rType RType, name String) : void	package getEnumerator(rType RType) : ResourceIdEnumerator	com.facebook.buck.android.aapt.AaptResourceCollector
					
https://github.com/apache/hive.git		0fa45e4a562fc2586b1ef06a88e9c186a0835316			
			public doImport() : void	private setupObjectStore(rdbms RawStore, roles String[], dbNames String[], tokenIds String[], tokens String[], masterKeys String[], now int) : void	org.apache.hadoop.hive.metastore.hbase.TestHBaseImport
			private copyFunctions() : void	private copyOneFunction(dbName String, funcName String) : void	org.apache.hadoop.hive.metastore.hbase.HBaseImport
					
https://github.com/JetBrains/intellij-plugins.git		83b3092c1ee11b70489732f9e69b8e01c2a966f0			
			private logError(methodName String, filePath String, error RequestError) : void	private getShortErrorMessage(methodName String, filePath String, error RequestError) : String	com.jetbrains.lang.dart.analyzer.DartAnalysisServerService
					
https://github.com/gwtproject/gwt.git		892d1760c8e4c76c369cd5ec1eaed215d3a22c8a			
			public startRow() : TableRowBuilder	public startRow(rowValue T) : TableRowBuilder	com.google.gwt.user.cellview.client.AbstractCellTableBuilder
					
https://github.com/VoltDB/voltdb.git		d47e58f9bbce9a816378e8a7930c1de67a864c29			
			public callProcedure(ic ImportContext, proc String, fieldList Object) : boolean	public callProcedure(ic ImportContext, procCallback ProcedureCallback, proc String, fieldList Object) : boolean	org.voltdb.ImportHandler
					
https://github.com/raphw/byte-buddy.git	ee127167a55559cc10965984b16fe03496fd4dea	fd000ca2e78fce2f8aa11e6a81e4f23c2f1348e6			
			public invokeSuper(methodToken Token) : SpecialMethodInvocation	private invokeMethod(methodToken Token) : SpecialMethodInvocation	net.bytebuddy.dynamic.scaffold.subclass.SubclassImplementationTarget
					
https://github.com/processing/processing.git	3e6fdf7bdec7488e42c6b1c53b7a5bc54bdb79df	f36b736cf1206dd1af794d6fb4cee967a3553b1f			
			private createFBOLayer() : void	private createDepthAndStencilBuffer(multisample boolean, depthBits int, stencilBits int, packed boolean) : void	processing.opengl.PGL
					
https://github.com/infinispan/infinispan.git	02671cb5a351dcd9f78007418cb9f44f3953124d	043030723632627b0908dca6b24dae91d3dfd938			
			package remoteIterator() : Iterator&lt;R&gt;	private rehashAwareIteration(complete AtomicBoolean, consumer Consumer&lt;R&gt;, supplier IteratorSupplier&lt;R&gt;, iteratorParallelDistribute boolean) : void	org.infinispan.stream.impl.DistributedCacheStream
			package remoteIterator() : Iterator&lt;R&gt;	private ignoreRehashIteration(consumer Consumer&lt;R&gt;, supplier IteratorSupplier&lt;R&gt;, iteratorParallelDistribute boolean) : void	org.infinispan.stream.impl.DistributedCacheStream
					
https://github.com/MovingBlocks/Terasology.git	d35882aef96da148b56ab42ef6a4d8f8ac45f305	8f63cc5c8edb8e740026447bc4827f8e8e6c34b1			
			public onClosed() : void	private ensurePreviewUnloaded() : boolean	org.terasology.rendering.nui.layers.mainMenu.PreviewWorldScreen
					
https://github.com/dropwizard/metrics.git		2331fe19ea88a22de32f15375de8118226eaa1e6			
			public onEvent(event ApplicationEvent) : void	private registerMetricsForModel(resourceModel ResourceModel) : void	io.dropwizard.metrics.jersey2.InstrumentedResourceMethodApplicationListener
					
https://github.com/JoanZapata/android-iconify.git	e24abeae85a00017603dfa75c1dd1bd8c34538a6	eb500cca282e39d01a9882e1d0a83186da6d1a26			
			package resourceToFile(context Context, resourceName String) : File	private copy(inputStream InputStream, outputFile File) : void	com.joanzapata.android.iconify.Utils
					
https://github.com/apache/cassandra.git		e37d577b6cfc2d3e11252cef87ab9ebba72e1d52			
			public create(name FunctionName, argNames List&lt;ColumnIdentifier&gt;, argTypes List&lt;AbstractType&lt;?&gt;&gt;, returnType AbstractType&lt;?&gt;, calledOnNullInput boolean, language String, body String) : UDFunction	public assertUdfsEnabled(language String) : void	org.apache.cassandra.cql3.functions.UDFunction
					
https://github.com/apache/pig.git	efe1dc1c1091d543e9a1487834ffef91b6bff4af	92dce401344a28ff966ad4cf3dd969a676852315			
			public depthFirstSearchForFile(statusArray FileStatus[], fileSystem FileSystem) : Path	public depthFirstSearchForFile(statusArray FileStatus[], fileSystem FileSystem, filter PathFilter) : Path	org.apache.pig.impl.util.Utils
					
https://github.com/linkedin/rest.li.git		54fa890a6af4ccf564fb481d3e1b6ad4d084de9e			
			public onRestRequest(req RestRequest, requestContext RequestContext, wireAttrs Map&lt;String,String&gt;, nextFilter NextFilter&lt;RestRequest,RestResponse&gt;) : void	public addResponseCompressionHeaders(responseCompressionOverride CompressionOption, req RestRequest) : RestRequest	com.linkedin.r2.filter.compression.ClientCompressionFilter
					
https://github.com/apache/cassandra.git		1a2c1bcdc7267abec9b19d77726aedbb045d79a8			
			public testTriggerMinorCompaction() : void	public minorWasTriggered(keyspace String, cf String) : boolean	org.apache.cassandra.db.compaction.CompactionsCQLTest
					
https://github.com/spring-projects/spring-hateoas.git	ab613f85acdc7e548dfb183f1ace968593aab187	8bdc57ba8975d851fe91edc908761aacea624766			
			public canWriteTypeIfAssignableToConfiguredType() : void	private assertCanWrite(converter GenericHttpMessageConverter&lt;Object&gt;, type Class&lt;?&gt;, expected boolean) : void	org.springframework.hateoas.mvc.TypeConstrainedMappingJackson2HttpMessageConverterUnitTest
			public canReadTypeIfAssignableToConfiguredType() : void	private assertCanRead(converter GenericHttpMessageConverter&lt;Object&gt;, type Class&lt;?&gt;, expected boolean) : void	org.springframework.hateoas.mvc.TypeConstrainedMappingJackson2HttpMessageConverterUnitTest
					
https://github.com/HdrHistogram/HdrHistogram.git	d27b4192a98e5f7692a42fc250daa3bec5067dcf	0e65ac4da70c6ca5c67bb8418e67db914218042f			
			public run() : void	private getIntervalHistogram() : EncodableHistogram	org.HdrHistogram.HistogramLogProcessor
					
https://github.com/JetBrains/intellij-community.git	4939751c9daf47fb06df4d233e1c8da2de1f3612	98ecc4cfd927f388645f6a6bc492c80868b1a11d			
			private createPropertiesFiles() : List&lt;PsiFile&gt;	private getFileNamesToCreate() : Set&lt;String&gt;	com.intellij.lang.properties.create.CreateResourceBundleDialogComponent
					
https://github.com/neo4j/neo4j.git		e0072aac53b3b88de787e7ca653c7e17f9499018			
			public unpackBytes() : byte[]	private unpackBytesHeader() : int	org.neo4j.packstream.PackStream.Unpacker
					
https://github.com/JetBrains/intellij-community.git		61215911ef28ca783c5106d7c01e74cf3000a866			
			public put(parameters List&lt;String&gt;, path String, pegRevision SVNRevision) : void	public format(path String, pegRevision SVNRevision) : String	org.jetbrains.idea.svn.commandLine.CommandUtil
					
https://github.com/CyanogenMod/android_frameworks_base.git		153611deab149accd8aeaf03fd102c0b069bd322			
